feature-generation-bolt,12,162416061
feature-generation-bolt,12,168653426
feature-generation-bolt,12,180570936
feature-generation-bolt,12,166930600
pos-tagger-bolt,12,187521493
pos-tagger-bolt,12,193487393
pos-tagger-bolt,12,190170234
pos-tagger-bolt,12,235360906
preprocessor-bolt,12,113569424
preprocessor-bolt,12,109593945
preprocessor-bolt,12,129287004
preprocessor-bolt,12,119425948
stopWordFilter,210,184621972
stopWordFilter,210,180824449
stopWordFilter,211,181553396
stopWordFilter,212,181294002
svm-bolt,12,87694554
svm-bolt,12,90400386
svm-bolt,12,99142571
svm-bolt,12,91770502
tokenizer-bolt,12,79690337
tokenizer-bolt,12,79222245
tokenizer-bolt,12,21487299
tokenizer-bolt,12,76522470
wordGenerator,12,107428010
wordGenerator,12,103946490
wordGenerator,12,48509417
wordGenerator,12,49756173
tweet-reader,44,140240577
tweet-reader,48,135261195
tweet-reader,47,120292017
tweet-reader,47,113572919
__acker,550,149926808
__acker,478,151349123
__acker,557,145370660
__acker,485,140135064
__metricsmidlab.storm.scheduler.SchedulerMetricsConsumer,0,0
counter,254,129053258
counter,211,103887099
counter,193,82635648
counter,208,99195124
feature-generation-bolt,12,26730945
feature-generation-bolt,12,22578104
feature-generation-bolt,12,23005398
feature-generation-bolt,12,22735175
pos-tagger-bolt,12,91914033
pos-tagger-bolt,12,83490946
pos-tagger-bolt,12,77020733
pos-tagger-bolt,12,78837971
preprocessor-bolt,12,20060221
preprocessor-bolt,11,17920565
preprocessor-bolt,11,17503663
preprocessor-bolt,12,17818702
stopWordFilter,211,150632885
stopWordFilter,210,146108253
stopWordFilter,210,125531746
stopWordFilter,209,129808251
svm-bolt,11,20220577
svm-bolt,12,17380898
svm-bolt,12,17517449
svm-bolt,12,17167361
tokenizer-bolt,12,22069283
tokenizer-bolt,12,20777003
tokenizer-bolt,12,19169521
tokenizer-bolt,12,19212796
wordGenerator,11,48698249
wordGenerator,12,47202782
wordGenerator,12,43799210
wordGenerator,11,43671416
tweet-reader,47,123052666
tweet-reader,45,116391688
tweet-reader,46,111333557
tweet-reader,48,107483353
__acker,561,143675310
__acker,459,135180235
__acker,568,135464992
__acker,513,118917840
__metricsmidlab.storm.scheduler.SchedulerMetricsConsumer,0,0
counter,220,117647486
counter,223,97630458
counter,224,82444626
counter,275,95374224
feature-generation-bolt,12,24216726
feature-generation-bolt,12,21335580
feature-generation-bolt,12,21461111
feature-generation-bolt,16,21839588
pos-tagger-bolt,12,85103137
pos-tagger-bolt,12,79239237
pos-tagger-bolt,12,74696359
pos-tagger-bolt,12,76576276
preprocessor-bolt,24,20451727
preprocessor-bolt,9,16462168
preprocessor-bolt,24,18118440
preprocessor-bolt,8,16930951
stopWordFilter,237,142840683
stopWordFilter,235,140404999
stopWordFilter,260,122834301
stopWordFilter,262,125037986
svm-bolt,24,21650960
svm-bolt,12,16611956
svm-bolt,12,17372773
svm-bolt,12,16787370
tokenizer-bolt,24,25106301
tokenizer-bolt,24,23696615
tokenizer-bolt,24,21860397
tokenizer-bolt,24,21462346
wordGenerator,24,51663916
wordGenerator,24,50974643
wordGenerator,24,47295039
wordGenerator,21,46802898
tweet-reader,97,128338919
tweet-reader,92,121354904
tweet-reader,95,114281404
tweet-reader,97,109131675
__acker,1048,177237120
__acker,1137,185606827
__acker,1158,183127660
__acker,1005,157437311
__metricsmidlab.storm.scheduler.SchedulerMetricsConsumer,0,0
counter,525,172614806
counter,407,121801277
counter,368,104863230
counter,439,119057230
feature-generation-bolt,24,32252750
feature-generation-bolt,24,27626604
feature-generation-bolt,24,27260152
feature-generation-bolt,24,27426216
pos-tagger-bolt,24,117374019
pos-tagger-bolt,24,110486903
pos-tagger-bolt,24,95324523
pos-tagger-bolt,24,100890230
preprocessor-bolt,24,25544906
preprocessor-bolt,24,25120397
preprocessor-bolt,24,22267007
preprocessor-bolt,24,21895650
stopWordFilter,428,195912934
stopWordFilter,432,195527583
stopWordFilter,424,172611760
stopWordFilter,432,170697576
svm-bolt,24,25934967
svm-bolt,24,22598336
svm-bolt,24,22520457
svm-bolt,24,22656443
tokenizer-bolt,24,31672943
tokenizer-bolt,24,29771077
tokenizer-bolt,24,26590289
tokenizer-bolt,24,26524680
wordGenerator,24,63593325
wordGenerator,24,61042646
wordGenerator,24,56725203
wordGenerator,24,57447012
tweet-reader,93,139996854
tweet-reader,95,130859167
tweet-reader,96,121226100
tweet-reader,97,116505113
__acker,1001,212584891
__acker,966,252495171
__acker,961,225351436
__acker,1164,230585951
__metricsmidlab.storm.scheduler.SchedulerMetricsConsumer,0,0
counter,486,206627736
counter,374,164082030
counter,333,124939327
counter,435,144252607
feature-generation-bolt,24,42279654
feature-generation-bolt,24,36574417
feature-generation-bolt,24,32198045
feature-generation-bolt,24,32697106
pos-tagger-bolt,24,166943731
pos-tagger-bolt,24,155903256
pos-tagger-bolt,24,127263296
pos-tagger-bolt,24,133490558
preprocessor-bolt,24,33867130
preprocessor-bolt,24,29313085
preprocessor-bolt,24,29288637
preprocessor-bolt,24,25197078
stopWordFilter,426,235018845
stopWordFilter,425,229804493
stopWordFilter,424,204339715
stopWordFilter,426,201721709
svm-bolt,24,33413732
svm-bolt,24,26419960
svm-bolt,24,26484584
svm-bolt,24,26176441
tokenizer-bolt,24,41495034
tokenizer-bolt,24,38498459
tokenizer-bolt,24,33391677
tokenizer-bolt,24,33148686
wordGenerator,24,81793004
wordGenerator,24,79310890
wordGenerator,24,71036062
wordGenerator,24,72159891
tweet-reader,94,161189839
tweet-reader,99,148118909
tweet-reader,95,134233592
tweet-reader,95,129592682
__acker,948,252805778
__acker,1055,279994733
__acker,1063,275635087
__acker,1040,253392725
__metricsmidlab.storm.scheduler.SchedulerMetricsConsumer,0,0
counter,500,221388377
counter,390,179266007
counter,403,145749694
counter,418,171851162
feature-generation-bolt,24,45658041
feature-generation-bolt,24,39080512
feature-generation-bolt,24,37827212
feature-generation-bolt,24,37488951
pos-tagger-bolt,24,179981701
pos-tagger-bolt,24,170082228
pos-tagger-bolt,24,137532241
pos-tagger-bolt,24,141242421
preprocessor-bolt,24,33831597
preprocessor-bolt,24,30611401
preprocessor-bolt,24,29391614
preprocessor-bolt,24,27604878
stopWordFilter,413,256818154
stopWordFilter,415,252177724
stopWordFilter,413,215991015
stopWordFilter,414,216728363
svm-bolt,24,33620609
svm-bolt,24,28030560
svm-bolt,24,27550446
svm-bolt,24,27849634
tokenizer-bolt,24,41202481
tokenizer-bolt,24,37552232
tokenizer-bolt,24,32986604
tokenizer-bolt,24,32490447
wordGenerator,24,80223688
wordGenerator,24,75914130
wordGenerator,24,69985826
wordGenerator,24,70102331
tweet-reader,96,160771542
tweet-reader,96,143511436
tweet-reader,96,129482856
tweet-reader,96,127050202
__acker,892,247729293
__acker,969,268065699
__acker,1168,275792673
__acker,1072,247822522
__metricsmidlab.storm.scheduler.SchedulerMetricsConsumer,0,0
counter,459,219436379
counter,454,175403867
counter,448,151002020
counter,575,174772114
feature-generation-bolt,28,46022608
feature-generation-bolt,28,40009464
feature-generation-bolt,32,38559920
feature-generation-bolt,32,38572734
pos-tagger-bolt,28,183785542
pos-tagger-bolt,32,174866646
pos-tagger-bolt,32,140334202
pos-tagger-bolt,32,144038040
preprocessor-bolt,36,35229140
preprocessor-bolt,36,33356938
preprocessor-bolt,36,29155260
preprocessor-bolt,36,29225836
stopWordFilter,631,275192256
stopWordFilter,633,269170794
stopWordFilter,635,235429940
stopWordFilter,555,219480750
svm-bolt,36,35982727
svm-bolt,36,30807098
svm-bolt,36,29184531
svm-bolt,35,30230700
tokenizer-bolt,36,45278412
tokenizer-bolt,36,41597133
tokenizer-bolt,36,35635686
tokenizer-bolt,36,36280616
wordGenerator,36,87768159
wordGenerator,36,82693494
wordGenerator,36,76382477
wordGenerator,36,77124175
tweet-reader,144,165198417
tweet-reader,144,145303706
tweet-reader,146,132291621
tweet-reader,146,127782923
__acker,1604,295623759
__acker,1613,348813541
__acker,1496,322292737
__acker,1621,300636236
__metricsmidlab.storm.scheduler.SchedulerMetricsConsumer,0,0
counter,782,275575719
counter,618,211020577
counter,541,177221290
counter,666,199313771
feature-generation-bolt,36,56575504
feature-generation-bolt,36,48291179
feature-generation-bolt,36,43797096
feature-generation-bolt,36,42514730
pos-tagger-bolt,36,235992986
pos-tagger-bolt,36,217687784
pos-tagger-bolt,36,174228006
pos-tagger-bolt,36,176819506
preprocessor-bolt,36,42393199
preprocessor-bolt,35,37327649
preprocessor-bolt,36,35352543
preprocessor-bolt,36,33603522
stopWordFilter,635,307056008
stopWordFilter,636,304393560
stopWordFilter,644,262920091
stopWordFilter,635,268463300
svm-bolt,36,40241718
svm-bolt,36,33987059
svm-bolt,36,32379434
svm-bolt,36,31992865
tokenizer-bolt,36,54156946
tokenizer-bolt,36,50890567
tokenizer-bolt,36,43215916
tokenizer-bolt,36,42813843
wordGenerator,36,101939974
wordGenerator,36,97667545
wordGenerator,36,92229626
wordGenerator,36,90892497
tweet-reader,146,174313117
tweet-reader,144,152204918
tweet-reader,142,141628496
tweet-reader,144,135360039
__acker,1739,358429363
__acker,1503,397358349
__acker,1583,386193174
__acker,1613,340826205
__metricsmidlab.storm.scheduler.SchedulerMetricsConsumer,0,0
counter,768,323691520
counter,576,236780381
counter,579,197798775
counter,659,235959958
feature-generation-bolt,36,65098558
feature-generation-bolt,36,55863564
feature-generation-bolt,36,52081190
feature-generation-bolt,36,52121254
pos-tagger-bolt,36,270653237
pos-tagger-bolt,36,255687052
pos-tagger-bolt,36,198679440
pos-tagger-bolt,36,199362656
preprocessor-bolt,36,47881144
preprocessor-bolt,36,44872435
preprocessor-bolt,36,39083103
preprocessor-bolt,36,40014640
stopWordFilter,668,360542685
stopWordFilter,669,349382803
stopWordFilter,661,304922942
stopWordFilter,661,306690605
svm-bolt,36,42982515
svm-bolt,36,37439202
svm-bolt,36,35525718
svm-bolt,36,35517256
tokenizer-bolt,36,61106023
tokenizer-bolt,36,56593669
tokenizer-bolt,36,47628630
tokenizer-bolt,36,46627676
wordGenerator,36,113651108
wordGenerator,36,108082382
wordGenerator,36,101708324
wordGenerator,36,99756689
tweet-reader,145,179504159
tweet-reader,142,156387841
tweet-reader,143,146399677
tweet-reader,145,141487916
__acker,1598,374629412
__acker,1602,434547958
__acker,1475,410828599
